Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Nov-01 00:15:00.000,2023-Nov-01 05:15:00.000,0,3808.744141,137135.6719,0,0,963.9572754,0
2023-Nov-01 00:30:00.000,2023-Nov-01 05:30:00.000,0,3781.152832,137218.6875,0,0,949.3049316,0
2023-Nov-01 00:45:00.000,2023-Nov-01 05:45:00.000,0,3748.570313,137335.5938,0,0,957.7785645,0
2023-Nov-01 01:00:00.000,2023-Nov-01 06:00:00.000,0,3691.911865,137414.3594,0,0,973.8710327,0
2023-Nov-01 01:15:00.000,2023-Nov-01 06:15:00.000,0,3632.423828,137469.1406,0,0,917.9973755,0
2023-Nov-01 01:30:00.000,2023-Nov-01 06:30:00.000,0,3299.707031,135987.6563,0,0,115.0276031,0
2023-Nov-01 01:45:00.000,2023-Nov-01 06:45:00.000,0,3227.677246,135794.6719,0,0.462628335,176.0883484,0
2023-Nov-01 02:00:00.000,2023-Nov-01 07:00:00.000,0,3223.564697,135879.5469,0,1.77355504,83.80767059,0
2023-Nov-01 02:15:00.000,2023-Nov-01 07:15:00.000,0,3236.990967,136016.75,0,0.082570188,124.8575211,0
2023-Nov-01 02:30:00.000,2023-Nov-01 07:30:00.000,0,3086.530273,136040.8125,0,0,182.0393829,0
2023-Nov-01 02:45:00.000,2023-Nov-01 07:45:00.000,0,3127.911621,136079.2031,0,0,156.7160645,0
2023-Nov-01 03:00:00.000,2023-Nov-01 08:00:00.000,0,3143.842285,136165.7813,0,0,158.7241974,0
2023-Nov-01 03:15:00.000,2023-Nov-01 08:15:00.000,0,3158.23291,136218.5,0,0,169.7043304,0
2023-Nov-01 03:30:00.000,2023-Nov-01 08:30:00.000,0,3223.967773,135947.2344,0,0,254.308075,0
2023-Nov-01 03:45:00.000,2023-Nov-01 08:45:00.000,0,3312.098389,135892,0,0,234.0684662,0
2023-Nov-01 04:00:00.000,2023-Nov-01 09:00:00.000,0,3341.696533,135900.125,0,0,285.6602173,0
2023-Nov-01 04:15:00.000,2023-Nov-01 09:15:00.000,0,3370.942871,135739.5625,0,0,205.9724274,0
2023-Nov-01 04:30:00.000,2023-Nov-01 09:30:00.000,0,3412.634521,135723.0156,0,0,242.2118988,0
2023-Nov-01 04:45:00.000,2023-Nov-01 09:45:00.000,0,3432.600342,135756.75,0,0,253.8044128,0
2023-Nov-01 05:00:00.000,2023-Nov-01 10:00:00.000,0,3459.064697,135804.9219,0,0,295.8880005,0
2023-Nov-01 05:15:00.000,2023-Nov-01 10:15:00.000,0,3388.736328,135948.1719,0,0,338.0532837,0
2023-Nov-01 05:30:00.000,2023-Nov-01 10:30:00.000,0,3146.515625,136469.5,0,0,333.7596741,0
2023-Nov-01 05:45:00.000,2023-Nov-01 10:45:00.000,0,3070.844482,136687.3438,0,0,384.1013794,0
2023-Nov-01 06:00:00.000,2023-Nov-01 11:00:00.000,0,3116.054932,136919.4688,0,0,400.4476624,0
2023-Nov-01 06:15:00.000,2023-Nov-01 11:15:00.000,0,3080.827637,136690.625,0,0,432.1315613,0
2023-Nov-01 06:30:00.000,2023-Nov-01 11:30:00.000,0,2915.328369,136030.2656,0,0,218.1778259,0
2023-Nov-01 06:45:00.000,2023-Nov-01 11:45:00.000,0,2912.958984,136240.6563,0,0,288.5316162,0
