Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Nov-01 00:15:00.000,2023-Nov-01 05:15:00.000,0,12259.80664,137698.5469,0,1949.235352,0,0
2023-Nov-01 00:30:00.000,2023-Nov-01 05:30:00.000,0,12140.20313,137781.9531,0,1955.901001,0,0
2023-Nov-01 00:45:00.000,2023-Nov-01 05:45:00.000,0,12053.16113,137898.2188,0,1971.415649,0,0
2023-Nov-01 01:00:00.000,2023-Nov-01 06:00:00.000,0,12028.33984,137977.2813,0,1997.950439,0,0
2023-Nov-01 01:15:00.000,2023-Nov-01 06:15:00.000,0,11903.00293,138032.9844,0,1998.773071,0,0
2023-Nov-01 01:30:00.000,2023-Nov-01 06:30:00.000,0,11910.87305,136547.0156,0,1701.027222,0,0
2023-Nov-01 01:45:00.000,2023-Nov-01 06:45:00.000,0,11924.90039,136353.1875,0,1618.208496,0,0
2023-Nov-01 02:00:00.000,2023-Nov-01 07:00:00.000,0,11793.00879,136438.2188,0,1605.191406,0,0
2023-Nov-01 02:15:00.000,2023-Nov-01 07:15:00.000,0,11790.63867,136576.7969,0,1652.976318,0,0
2023-Nov-01 02:30:00.000,2023-Nov-01 07:30:00.000,0,11887.0752,136601.5,0,1689.382202,0,0
2023-Nov-01 02:45:00.000,2023-Nov-01 07:45:00.000,0,11728.77637,136639.0469,0,1650.753052,0,0
2023-Nov-01 03:00:00.000,2023-Nov-01 08:00:00.000,0,11685.0127,136724.8594,0,1666.217407,0,0
2023-Nov-01 03:15:00.000,2023-Nov-01 08:15:00.000,0,11654.48535,136775.5781,0,1658.646606,0,0
2023-Nov-01 03:30:00.000,2023-Nov-01 08:30:00.000,0,11847.81445,136502.3906,0,1593.796875,0,0
2023-Nov-01 03:45:00.000,2023-Nov-01 08:45:00.000,0,11838.03711,136448.375,0,1565.951416,0,0
2023-Nov-01 04:00:00.000,2023-Nov-01 09:00:00.000,0,11905.24609,136456.5938,0,1581.384033,0,0
2023-Nov-01 04:15:00.000,2023-Nov-01 09:15:00.000,0,11921.98242,136295.1406,0,1541.829224,0,0
2023-Nov-01 04:30:00.000,2023-Nov-01 09:30:00.000,0,11946.64746,136278.0625,0,1542.507935,0,0
2023-Nov-01 04:45:00.000,2023-Nov-01 09:45:00.000,0,11942.48633,136311.2188,0,1535.456177,0,0
2023-Nov-01 05:00:00.000,2023-Nov-01 10:00:00.000,0,11939.68164,136359.2188,0,1555.917358,0,0
2023-Nov-01 05:15:00.000,2023-Nov-01 10:15:00.000,0,11894.05957,136505.6563,0,1578.32312,0,0
2023-Nov-01 05:30:00.000,2023-Nov-01 10:30:00.000,0,11520.62109,137027.9063,0,1628.232788,0,0
2023-Nov-01 05:45:00.000,2023-Nov-01 10:45:00.000,0,11483.7207,137249.4531,0,1681.055054,0,0
2023-Nov-01 06:00:00.000,2023-Nov-01 11:00:00.000,0,11290.33008,137484.25,0,1669.486206,0,0
2023-Nov-01 06:15:00.000,2023-Nov-01 11:15:00.000,0,11400.31934,137255.1875,0,1652.679443,0,0
2023-Nov-01 06:30:00.000,2023-Nov-01 11:30:00.000,0,11363.67285,136594.75,0,1548.922729,0,0
2023-Nov-01 06:45:00.000,2023-Nov-01 11:45:00.000,0,11228.98145,136805.0156,0,1556.024292,0,0
2023-Nov-01 07:00:00.000,2023-Nov-01 12:00:00.000,0,11253.99219,136890.7656,0,1598.376587,0,0
2023-Nov-01 07:15:00.000,2023-Nov-01 12:15:00.000,0,11262.85938,136903.7813,0,1577.117798,0,0
2023-Nov-01 07:30:00.000,2023-Nov-01 12:30:00.000,0,11292.29883,136818.8906,0,1562.159668,0,0
2023-Nov-01 07:45:00.000,2023-Nov-01 12:45:00.000,0,11442.36719,136571.375,0,1531.487671,0,0
2023-Nov-01 08:00:00.000,2023-Nov-01 13:00:00.000,0,11488.21875,136285.7188,0,1438.632324,0,0
2023-Nov-01 08:15:00.000,2023-Nov-01 13:15:00.000,0,11557.12012,135965.1094,0,1319.676147,0,0
2023-Nov-01 08:30:00.000,2023-Nov-01 13:30:00.000,0,11736.29199,135576.5625,0,1220.965698,0,0
2023-Nov-01 08:45:00.000,2023-Nov-01 13:45:00.000,0,11686.77246,135404.1406,0,1136.913818,0,0
2023-Nov-01 09:00:00.000,2023-Nov-01 14:00:00.000,0,11841.80078,135152.8594,0,1111.783936,0,0
2023-Nov-01 09:15:00.000,2023-Nov-01 14:15:00.000,0,11912.42285,134901.3125,0,1038.153931,0,0
2023-Nov-01 09:30:00.000,2023-Nov-01 14:30:00.000,0,11796.65039,134896.2344,0,986.6519165,0,0
2023-Nov-01 09:45:00.000,2023-Nov-01 14:45:00.000,0,11801.55371,134784.1875,0,940.2688599,0,0
2023-Nov-01 10:00:00.000,2023-Nov-01 15:00:00.000,0,11929.44238,134994.75,0,1116.73584,0,0
2023-Nov-01 10:15:00.000,2023-Nov-01 15:15:00.000,0,11785.28906,135227.4844,0,1191.35022,0,0
2023-Nov-01 10:30:00.000,2023-Nov-01 15:30:00.000,0,11868.35449,135323.7969,0,1279.656372,0,0
2023-Nov-01 10:45:00.000,2023-Nov-01 15:45:00.000,0,11787.31445,135228.375,0,1212.349854,0,0
2023-Nov-01 11:00:00.000,2023-Nov-01 16:00:00.000,0,11782.51855,135320.4375,0,1242.717896,0,0
2023-Nov-01 11:15:00.000,2023-Nov-01 16:15:00.000,0,11798.23242,135124.1406,0,1198.797119,0,0
2023-Nov-01 11:30:00.000,2023-Nov-01 16:30:00.000,0,11657.14063,135241.8281,0,1202.024658,0,0
2023-Nov-01 11:45:00.000,2023-Nov-01 16:45:00.000,0,11717.37598,135332.4375,0,1250.828125,0,0
2023-Nov-01 12:00:00.000,2023-Nov-01 17:00:00.000,0,11678.65723,135501.7656,0,1295.786743,0,0
2023-Nov-01 12:15:00.000,2023-Nov-01 17:15:00.000,0,11556.43262,135647.375,0,1308.452759,0,0
2023-Nov-01 12:30:00.000,2023-Nov-01 17:30:00.000,0,11589.12793,135679.0469,0,1384.762329,0,0
2023-Nov-01 12:45:00.000,2023-Nov-01 17:45:00.000,0,11398.91504,135647.3906,0,1297.568481,0,0
