Local Time,Timestamp,kWh del int,kWh rec int,Vll avg mean,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Nov-01 00:15:00.000,2023-Nov-01 05:15:00.000,350.4916687,0,10879.10254,36.41493988,0,0,0
2023-Nov-01 00:30:00.000,2023-Nov-01 05:30:00.000,339.4758606,0,10888.40137,35.60783005,0,0,0
2023-Nov-01 00:45:00.000,2023-Nov-01 05:45:00.000,333.1675415,0,10899.58008,34.98272705,0,0,0
2023-Nov-01 01:00:00.000,2023-Nov-01 06:00:00.000,329.2149963,0,10905.16406,35.90564728,0,0,0
2023-Nov-01 01:15:00.000,2023-Nov-01 06:15:00.000,321.6195679,0,10912.84961,34.31977081,0,0,0
2023-Nov-01 01:30:00.000,2023-Nov-01 06:30:00.000,318.8135071,0,10808.12793,25.05397224,0,0,0
2023-Nov-01 01:45:00.000,2023-Nov-01 06:45:00.000,312.2442322,0,10797.27148,22.27330017,0,0,0
2023-Nov-01 02:00:00.000,2023-Nov-01 07:00:00.000,311.7244263,0,10806.63086,20.55648804,0,0,0
2023-Nov-01 02:15:00.000,2023-Nov-01 07:15:00.000,314.3786926,0,10813.75684,23.20520592,0,0,0
2023-Nov-01 02:30:00.000,2023-Nov-01 07:30:00.000,313.3809509,0,10813.4248,24.69039536,0,0,0
2023-Nov-01 02:45:00.000,2023-Nov-01 07:45:00.000,309.6988525,0,10813.03027,27.39004707,0,0,0
2023-Nov-01 03:00:00.000,2023-Nov-01 08:00:00.000,306.147522,0,10818.96094,28.37511253,0,0,0
2023-Nov-01 03:15:00.000,2023-Nov-01 08:15:00.000,305.8585815,0,10825.34766,27.00255394,0,0,0
2023-Nov-01 03:30:00.000,2023-Nov-01 08:30:00.000,308.657196,0,10802.72656,27.35956001,0,0,0
2023-Nov-01 03:45:00.000,2023-Nov-01 08:45:00.000,310.3500977,0,10797.98438,27.39737701,0,0,0
2023-Nov-01 04:00:00.000,2023-Nov-01 09:00:00.000,312.4010315,0,10800.2002,26.12328911,0,0,0
2023-Nov-01 04:15:00.000,2023-Nov-01 09:15:00.000,317.7471619,0,10789.68555,24.03389931,0,0,0
2023-Nov-01 04:30:00.000,2023-Nov-01 09:30:00.000,324.9619751,0,10786.76367,24.34050751,0,0,0
2023-Nov-01 04:45:00.000,2023-Nov-01 09:45:00.000,331.9827576,0,10788.05762,24.77970314,0,0,0
2023-Nov-01 05:00:00.000,2023-Nov-01 10:00:00.000,340.915863,0,10785.25488,28.59808159,0,0,0
2023-Nov-01 05:15:00.000,2023-Nov-01 10:15:00.000,342.0546265,0,10782.14063,38.70362854,0,0,0
2023-Nov-01 05:30:00.000,2023-Nov-01 10:30:00.000,300.7033081,0,10811.90332,50.81093597,0,0,0
2023-Nov-01 05:45:00.000,2023-Nov-01 10:45:00.000,300.4101563,0,10817.08008,59.46463776,0,0,0
2023-Nov-01 06:00:00.000,2023-Nov-01 11:00:00.000,310.0727234,0,10820.94629,69.06147003,0,0,0
2023-Nov-01 06:15:00.000,2023-Nov-01 11:15:00.000,321.0587769,0,10795.45703,73.03798676,0,0,0
2023-Nov-01 06:30:00.000,2023-Nov-01 11:30:00.000,321.8459473,0,10744.34473,71.686409,0,0,0
2023-Nov-01 06:45:00.000,2023-Nov-01 11:45:00.000,312.7641296,0,10764.46582,70.36642456,0,0,0
2023-Nov-01 07:00:00.000,2023-Nov-01 12:00:00.000,320.7953491,0,10772.25293,69.30039215,0,0,0
2023-Nov-01 07:15:00.000,2023-Nov-01 12:15:00.000,343.8440857,0,10759.87793,76.95275116,0,0,0
2023-Nov-01 07:30:00.000,2023-Nov-01 12:30:00.000,339.1309814,0,10760.01465,73.04123688,0,0,0
2023-Nov-01 07:45:00.000,2023-Nov-01 12:45:00.000,329.0836487,0,10755.41895,63.98252487,0,0,0
2023-Nov-01 08:00:00.000,2023-Nov-01 13:00:00.000,334.4210815,0,10732.19043,64.64466858,0,0,0
2023-Nov-01 08:15:00.000,2023-Nov-01 13:15:00.000,332.664032,0,10709.60156,63.2110672,0,0,0
2023-Nov-01 08:30:00.000,2023-Nov-01 13:30:00.000,331.0892334,0,10673.82129,67.11157227,0,0,0
2023-Nov-01 08:45:00.000,2023-Nov-01 13:45:00.000,333.9050293,0,10654.35938,71.36629486,0,0,0
